-0.86266035,-0.12676449,-0.19567782,1.9571928,-0.4348772,0.6793786,2.48607,1.1553568,1.35291,-1.3571552,0.81238896,3.6910024,2.5085745,1.3359834,1.7696853,2.0182788,1.4460891,-0.19112197,-0.8003067,-0.46420628,-1.5956559,-0.22606118
-0.86267084,-0.12675986,-0.1956795,1.9571937,-0.43487856,0.67938614,2.4860735,1.1553504,1.3529094,-1.3571507,0.81237954,3.6910048,2.508585,1.3359845,1.7696785,2.0182817,1.4460788,-0.19112375,-0.80031204,-0.46420515,-1.595649,-0.22605924
-0.8626634,-0.12675664,-0.1956814,1.9571968,-0.43487725,0.67937905,2.4860716,1.1553667,1.3529027,-1.3571502,0.81239194,3.691011,2.5085773,1.335984,1.7696785,2.0182807,1.4460865,-0.19113052,-0.80031604,-0.4642009,-1.5956544,-0.22606164
-0.862665,-0.12674788,-0.19568738,1.9571911,-0.43486798,0.67938733,2.4860773,1.1553615,1.3529075,-1.3571671,0.8123859,3.6910155,2.5085704,1.3359798,1.7696743,2.018272,1.4460796,-0.19113362,-0.80030054,-0.4641974,-1.5956563,-0.22607389
-0.8626672,-0.12676121,-0.19567691,1.9571921,-0.43487346,0.6793741,2.4860687,1.155357,1.3529134,-1.3571528,0.81238043,3.6910067,2.5085824,1.3359807,1.7696962,2.0182726,1.4460723,-0.19112492,-0.80031323,-0.46421415,-1.595654,-0.22606482
-0.862672,-0.1267609,-0.19567582,1.9571964,-0.43488193,0.6793765,2.48607,1.1553632,1.3529042,-1.3571562,0.8123821,3.6910076,2.5085852,1.3359834,1.7696842,2.0182817,1.4460773,-0.19112745,-0.80031306,-0.46420735,-1.5956508,-0.22606018
-0.86267084,-0.12675452,-0.19567382,1.9571999,-0.4348758,0.67938787,2.4860682,1.1553531,1.3529092,-1.3571479,0.81237364,3.6910124,2.5085757,1.3359873,1.7696801,2.0182807,1.4460809,-0.19112647,-0.80031246,-0.4642145,-1.5956516,-0.22606045
-0.862661,-0.12675124,-0.19567591,1.9572026,-0.43488604,0.67937934,2.486072,1.1553605,1.3529083,-1.3571526,0.81238455,3.6910195,2.508575,1.3359752,1.7696807,2.0182774,1.4460754,-0.19112408,-0.8003102,-0.46420544,-1.5956542,-0.22607055
-0.8626618,-0.1267601,-0.195682,1.9571954,-0.4348715,0.6793774,2.4860792,1.1553509,1.3529085,-1.3571537,0.81238437,3.6910088,2.5085783,1.3359839,1.7696897,2.0182693,1.4460769,-0.19112593,-0.800313,-0.46421468,-1.5956496,-0.2260705
-0.862672,-0.1267601,-0.19567463,1.9572035,-0.43488786,0.67937934,2.4860702,1.1553581,1.3529056,-1.3571603,0.81237775,3.6910157,2.5085785,1.3359833,1.7696888,2.0182753,1.4460756,-0.19112036,-0.80030346,-0.46420777,-1.5956622,-0.22607018
-0.86266,-0.12675443,-0.19568664,1.9571973,-0.43486813,0.6793865,2.4860806,1.1553527,1.3529093,-1.3571584,0.8123872,3.6910133,2.5085838,1.335975,1.7696784,2.0182712,1.4460745,-0.1911214,-0.8003213,-0.46419764,-1.5956409,-0.22607124
-0.86266404,-0.12675709,-0.19567154,1.9571967,-0.43487537,0.6793894,2.4860675,1.1553612,1.3529129,-1.3571532,0.81237584,3.691007,2.5085852,1.335981,1.7696928,2.0182722,1.4460891,-0.19112265,-0.8003149,-0.46421218,-1.5956539,-0.2260672
-0.86265653,-0.12674965,-0.19568287,1.9571942,-0.4348707,0.6793789,2.4860716,1.1553612,1.3529098,-1.3571576,0.8123946,3.6910107,2.5085785,1.3359776,1.7696878,2.0182724,1.4460907,-0.19112828,-0.80031383,-0.46419787,-1.595653,-0.22607043
-0.8626631,-0.12675475,-0.19568267,1.9571947,-0.4348731,0.67939,2.4860713,1.1553587,1.3529066,-1.3571552,0.8123789,3.6910098,2.5085762,1.3359823,1.7696826,2.0182772,1.4460886,-0.19112498,-0.8003142,-0.46419573,-1.5956539,-0.22606479
-0.8626663,-0.12675516,-0.19567512,1.957196,-0.4348761,0.67938226,2.486069,1.1553541,1.3529186,-1.357154,0.8123868,3.6910148,2.5085828,1.3359724,1.7696933,2.0182726,1.4460772,-0.19112206,-0.8003123,-0.46421045,-1.5956532,-0.22606967
-0.86264956,-0.1267589,-0.1956779,1.9571904,-0.43488038,0.6793847,2.4860682,1.1553656,1.3528957,-1.3571558,0.81238973,3.691013,2.5085611,1.3359846,1.7696731,2.0182824,1.4460868,-0.19113675,-0.8003109,-0.46419024,-1.5956625,-0.2260571
-0.86265904,-0.1267573,-0.19568338,1.9571954,-0.43488008,0.6793682,2.4860716,1.155364,1.3529123,-1.3571502,0.8124026,3.6910126,2.5085733,1.3359749,1.7696869,2.018282,1.4460716,-0.19113079,-0.80031365,-0.46420026,-1.5956596,-0.22606537
-0.86266726,-0.12676312,-0.19567002,1.9571947,-0.43487662,0.67938447,2.4860656,1.1553578,1.3529103,-1.3571519,0.8123728,3.691002,2.5085928,1.3359865,1.7696948,2.0182772,1.4460869,-0.19112533,-0.8003158,-0.4642169,-1.5956494,-0.22606564
-0.862666,-0.1267482,-0.19568196,1.9571968,-0.4348723,0.67938274,2.486075,1.1553583,1.3529121,-1.3571616,0.8123864,3.6910129,2.5085804,1.335976,1.7696819,2.018274,1.4460862,-0.19112608,-0.80031693,-0.46419877,-1.595646,-0.2260692
-0.86265975,-0.12675539,-0.19566822,1.9571968,-0.4348801,0.67938286,2.4860659,1.1553557,1.3529078,-1.3571471,0.8123796,3.6910079,2.5085788,1.335988,1.7696885,2.018276,1.446091,-0.19112769,-0.80031675,-0.4642195,-1.5956514,-0.22606292
-0.8626608,-0.1267595,-0.19567925,1.9572005,-0.43487734,0.67938375,2.4860694,1.155357,1.352909,-1.3571575,0.81238604,3.6910126,2.5085738,1.3359797,1.7696884,2.0182705,1.4460863,-0.19112119,-0.8003117,-0.46420562,-1.5956556,-0.22606826
-0.86265844,-0.1267633,-0.1956798,1.9571979,-0.43487862,0.6793779,2.4860733,1.1553575,1.3529005,-1.3571656,0.8123873,3.6910148,2.5085695,1.3359859,1.7696836,2.018268,1.4460753,-0.19112533,-0.8002981,-0.46420294,-1.5956657,-0.22606602
-0.8626644,-0.1267672,-0.1956739,1.9572009,-0.43487832,0.6793753,2.48607,1.1553535,1.3529152,-1.3571515,0.8123874,3.6910121,2.5085845,1.3359808,1.769703,2.01827,1.446075,-0.1911166,-0.8003138,-0.46421552,-1.5956601,-0.22607383
-0.86265844,-0.12675819,-0.19567294,1.9571992,-0.43487686,0.67938274,2.48607,1.155356,1.3529027,-1.3571562,0.81237644,3.6910112,2.5085664,1.3359842,1.7696815,2.0182755,1.4460847,-0.19112733,-0.80030584,-0.4642098,-1.5956538,-0.22605647
-0.8626671,-0.12675399,-0.1956797,1.9571979,-0.4348773,0.67937577,2.4860759,1.1553572,1.3529074,-1.3571601,0.8123844,3.691016,2.5085683,1.3359828,1.7696865,2.0182786,1.4460695,-0.19113058,-0.80030787,-0.46419936,-1.5956562,-0.22606422
-0.8626615,-0.12675796,-0.19567068,1.9572003,-0.43488652,0.6793778,2.4860632,1.155358,1.3529106,-1.3571529,0.8123875,3.6910126,2.50858,1.3359812,1.7696934,2.018277,1.446084,-0.1911253,-0.8003115,-0.4642043,-1.5956632,-0.2260609
-0.8626668,-0.12676352,-0.19567823,1.9571965,-0.4348771,0.6793748,2.4860737,1.1553499,1.3529105,-1.3571526,0.81238407,3.6910133,2.508576,1.3359855,1.7696924,2.0182722,1.4460704,-0.19112492,-0.80031186,-0.4642114,-1.595659,-0.22607026
-0.8626598,-0.12675698,-0.1956752,1.957206,-0.43488142,0.67937934,2.486072,1.1553528,1.3529112,-1.3571508,0.81238526,3.6910121,2.508584,1.3359808,1.7696921,2.01827,1.4460827,-0.19112018,-0.8003174,-0.46421355,-1.5956529,-0.2260662
-0.86266834,-0.1267609,-0.19567646,1.9572029,-0.43488708,0.67937726,2.48607,1.1553602,1.3529074,-1.3571519,0.81239074,3.6910095,2.5085816,1.33598,1.7696866,2.0182755,1.4460804,-0.1911239,-0.8003095,-0.46420753,-1.5956631,-0.22606307
-0.8626513,-0.12675968,-0.19568387,1.9571991,-0.43489298,0.6793854,2.4860775,1.1553594,1.3529024,-1.3571522,0.8123931,3.6910098,2.5085776,1.3359779,1.7696749,2.0182822,1.4460716,-0.19112515,-0.8003137,-0.46419388,-1.5956593,-0.22606114
-0.86266696,-0.12675431,-0.1956746,1.9572039,-0.4348823,0.67938757,2.48607,1.1553568,1.3529061,-1.3571639,0.8123774,3.6910183,2.5085704,1.3359832,1.7696837,2.0182707,1.4460768,-0.1911278,-0.8002992,-0.4642073,-1.5956676,-0.22606488
-0.862656,-0.12675628,-0.19568008,1.957203,-0.434868,0.6793877,2.4860702,1.1553535,1.3529102,-1.3571589,0.8123793,3.6910112,2.5085695,1.3359838,1.7696879,2.0182645,1.44609,-0.19111845,-0.8003065,-0.46421427,-1.5956554,-0.22606575
-0.8626562,-0.12676299,-0.19567385,1.9571996,-0.43488935,0.6793741,2.4860697,1.155361,1.352896,-1.3571515,0.81239104,3.6910129,2.5085642,1.3359873,1.7696823,2.0182824,1.4460831,-0.19113022,-0.800307,-0.46420372,-1.5956621,-0.22605963
-0.86266667,-0.12675565,-0.19567515,1.9572079,-0.4348807,0.67938584,2.4860709,1.1553552,1.3529077,-1.3571519,0.81237704,3.691014,2.5085807,1.3359818,1.7696856,2.0182743,1.4460803,-0.19111839,-0.8003149,-0.4642129,-1.5956526,-0.22606687
-0.86266214,-0.12676467,-0.1956788,1.9571956,-0.4348795,0.67937464,2.486071,1.1553518,1.3529117,-1.3571556,0.8123856,3.691012,2.50858,1.3359836,1.7696873,2.018274,1.4460753,-0.19112036,-0.8003087,-0.46421045,-1.5956559,-0.22606651
-0.86265653,-0.1267569,-0.19567193,1.9571984,-0.43488732,0.6793902,2.4860704,1.1553594,1.3529092,-1.3571507,0.8123809,3.6910157,2.508589,1.3359759,1.7696915,2.0182736,1.4460783,-0.19112271,-0.8003193,-0.464211,-1.5956538,-0.22607411
-0.8626665,-0.12676235,-0.19567133,1.9571972,-0.43488732,0.679379,2.486072,1.1553541,1.3529092,-1.3571558,0.8123806,3.691008,2.5085824,1.3359804,1.7696985,2.018275,1.4460737,-0.19112343,-0.80031055,-0.46420634,-1.59566,-0.22606888
-0.86265194,-0.12676056,-0.19568378,1.957194,-0.43487948,0.6793791,2.4860742,1.1553534,1.3529146,-1.3571543,0.8123929,3.6910102,2.5085733,1.335976,1.7696918,2.0182729,1.4460752,-0.19111937,-0.80031085,-0.46420443,-1.5956578,-0.2260695
-0.8626598,-0.12675706,-0.19567585,1.9572041,-0.434872,0.6793754,2.486075,1.1553555,1.3529086,-1.3571546,0.81238925,3.691014,2.5085843,1.3359766,1.7697058,2.0182633,1.4460769,-0.19111916,-0.8003192,-0.46421105,-1.5956513,-0.22607568
-0.8626621,-0.12675585,-0.19568199,1.9571958,-0.43487087,0.67938745,2.4860759,1.1553626,1.3529019,-1.357165,0.81238526,3.6910121,2.508573,1.3359795,1.7696807,2.0182726,1.4460887,-0.19112748,-0.8003128,-0.4641955,-1.5956508,-0.22607031
-0.86265886,-0.12675512,-0.19567566,1.957198,-0.43487796,0.6793883,2.4860702,1.1553612,1.3528984,-1.3571609,0.8123811,3.69102,2.508579,1.335988,1.7696775,2.0182703,1.4460883,-0.1911298,-0.8003104,-0.46420813,-1.5956547,-0.22607082
-0.8626536,-0.12676594,-0.19568114,1.9571941,-0.43488288,0.6793814,2.4860744,1.1553577,1.3529059,-1.3571578,0.81238574,3.6910067,2.5085688,1.3359812,1.7696857,2.018279,1.4460714,-0.19112343,-0.8003022,-0.46420097,-1.5956614,-0.22606361
-0.86266744,-0.1267552,-0.1956737,1.957198,-0.43488252,0.67937785,2.4860716,1.1553595,1.3529058,-1.3571595,0.8123861,3.6910105,2.5085747,1.3359803,1.7696921,2.0182762,1.4460814,-0.19112915,-0.8003108,-0.4642018,-1.595658,-0.22606397
-0.86265296,-0.12675476,-0.19567627,1.9571949,-0.43489265,0.67937094,2.486072,1.1553626,1.3528982,-1.3571439,0.8123921,3.6910088,2.5085757,1.3359824,1.7696815,2.018289,1.4460773,-0.19113633,-0.80031776,-0.46419215,-1.595658,-0.22605799
-0.86266863,-0.1267584,-0.1956761,1.957202,-0.43488076,0.67938435,2.4860687,1.1553537,1.3529096,-1.3571559,0.8123755,3.6910162,2.5085735,1.3359833,1.769694,2.018271,1.4460757,-0.19112164,-0.80030656,-0.46421206,-1.5956634,-0.22606991
-0.86266714,-0.1267559,-0.19568576,1.9572016,-0.4348786,0.6793722,2.486073,1.1553544,1.3529118,-1.3571544,0.81238884,3.6910155,2.5085814,1.3359789,1.7696888,2.018273,1.4460742,-0.19112116,-0.80031043,-0.46420205,-1.5956563,-0.22607146
-0.8626549,-0.12675723,-0.19567648,1.9571962,-0.43487906,0.67937756,2.4860702,1.1553648,1.3529037,-1.3571613,0.81238294,3.6910145,2.508577,1.3359846,1.7696906,2.0182722,1.4460784,-0.19113019,-0.8003117,-0.46420288,-1.5956582,-0.22606763
-0.86266536,-0.12675786,-0.19566679,1.9571993,-0.43487778,0.6793847,2.486066,1.1553553,1.3529093,-1.3571535,0.81236917,3.6910117,2.5085742,1.3359845,1.7696977,2.0182745,1.4460794,-0.19112301,-0.8003152,-0.46421427,-1.5956538,-0.2260643
-0.86265993,-0.12676674,-0.19568168,1.9571946,-0.43487206,0.6793809,2.4860773,1.1553482,1.3529156,-1.3571563,0.8123903,3.691009,2.508574,1.3359772,1.7696844,2.0182698,1.4460691,-0.19112346,-0.80030733,-0.46420974,-1.5956562,-0.22606872
-0.8626722,-0.12675607,-0.19567488,1.9572,-0.43487915,0.67937773,2.4860675,1.1553615,1.352908,-1.3571626,0.812388,3.6910114,2.5085788,1.3359812,1.7696868,2.018276,1.4460855,-0.19113013,-0.8003079,-0.46420032,-1.5956595,-0.22606018
-0.86266994,-0.12675282,-0.19567385,1.957196,-0.43487942,0.67937315,2.486068,1.1553617,1.3529084,-1.357151,0.8123838,3.6910102,2.5085773,1.3359776,1.7696859,2.0182858,1.4460756,-0.19113144,-0.8003167,-0.46419978,-1.5956496,-0.22605972
-0.86266875,-0.12675878,-0.1956817,1.9572045,-0.43487328,0.6793836,2.4860814,1.1553568,1.3529094,-1.3571613,0.8123775,3.6910157,2.5085747,1.3359742,1.7696897,2.0182667,1.4460701,-0.19112086,-0.80030775,-0.4642154,-1.5956502,-0.2260785
-0.8626637,-0.12674867,-0.19567183,1.9571978,-0.4348763,0.6793799,2.486072,1.1553628,1.3529029,-1.3571597,0.81237555,3.6910162,2.508582,1.3359848,1.769673,2.0182793,1.4460821,-0.19113103,-0.8003141,-0.46420902,-1.5956408,-0.226065
-0.86265767,-0.12675379,-0.19568,1.9571911,-0.43487287,0.67938644,2.4860682,1.1553535,1.3529044,-1.3571494,0.81237835,3.6910179,2.508564,1.3359823,1.7696838,2.0182762,1.4460803,-0.19112855,-0.8003071,-0.46420854,-1.5956569,-0.22606489
-0.86266446,-0.12675677,-0.19567563,1.9571956,-0.43488333,0.6793768,2.4860663,1.1553613,1.35291,-1.3571548,0.8123865,3.6910129,2.5085695,1.3359836,1.7696925,2.0182796,1.4460754,-0.1911326,-0.8003081,-0.4642042,-1.5956669,-0.22606313
-0.86267465,-0.12675783,-0.19567694,1.9571998,-0.43487152,0.6793786,2.4860709,1.1553483,1.3529168,-1.3571562,0.8123727,3.6910133,2.508575,1.3359828,1.7696989,2.0182703,1.4460747,-0.19111836,-0.8003069,-0.46421587,-1.5956562,-0.22607176
-0.862666,-0.12675935,-0.19568482,1.9571973,-0.4348759,0.67938066,2.4860754,1.1553546,1.3529102,-1.357153,0.812383,3.6910126,2.508595,1.33598,1.7696838,2.0182724,1.4460754,-0.19111541,-0.80031353,-0.4642138,-1.5956432,-0.22607544
-0.8626602,-0.12676048,-0.19568907,1.9571979,-0.43486825,0.67938143,2.486079,1.1553478,1.3529137,-1.3571593,0.812392,3.6910088,2.5085716,1.3359771,1.7696902,2.0182714,1.4460741,-0.19112155,-0.8003122,-0.46419585,-1.5956527,-0.22606571
-0.8626682,-0.12676066,-0.1956714,1.9571874,-0.43487453,0.6793854,2.4860716,1.1553521,1.352915,-1.3571538,0.81236786,3.6910076,2.5085819,1.3359811,1.7696941,2.0182784,1.4460776,-0.19112283,-0.8003129,-0.46420878,-1.595652,-0.22607407
-0.86266404,-0.12676445,-0.1956804,1.9571962,-0.43486977,0.67937416,2.4860737,1.1553563,1.3529109,-1.3571533,0.8123845,3.6910088,2.508579,1.3359804,1.7697016,2.018271,1.4460778,-0.19112423,-0.8003182,-0.46420687,-1.5956528,-0.22607377
-0.8626581,-0.12675366,-0.1956767,1.9571998,-0.43487442,0.6793823,2.4860723,1.1553633,1.3529038,-1.3571566,0.8123788,3.6910107,2.5085866,1.3359821,1.7696795,2.018277,1.446092,-0.19112173,-0.800319,-0.46420556,-1.595638,-0.22606687
-0.8626638,-0.12675607,-0.19566642,1.9571984,-0.43488416,0.67938465,2.4860659,1.1553708,1.3528943,-1.3571593,0.8123732,3.69101,2.5085876,1.3359809,1.7696829,2.0182784,1.4460876,-0.1911279,-0.80031514,-0.4642039,-1.5956478,-0.22606154
-0.8626729,-0.12675756,-0.19567665,1.9572015,-0.43487567,0.6793803,2.48607,1.155352,1.3529086,-1.3571599,0.8123735,3.691012,2.5085807,1.3359865,1.7696965,2.0182714,1.4460814,-0.1911203,-0.8003062,-0.4642105,-1.5956559,-0.22607069
-0.86266315,-0.12676388,-0.19568552,1.9571947,-0.43486735,0.67938924,2.4860744,1.1553556,1.3529094,-1.3571627,0.81237894,3.6910114,2.5085702,1.3359852,1.769691,2.018266,1.44608,-0.19112328,-0.80030495,-0.46420878,-1.5956609,-0.22607549
-0.862656,-0.12675743,-0.19567163,1.9571983,-0.43487793,0.67937803,2.486071,1.1553591,1.3529048,-1.3571517,0.81238997,3.6910086,2.5085943,1.3359768,1.7696913,2.0182698,1.4460928,-0.19112656,-0.80032307,-0.4642104,-1.5956476,-0.22606844
-0.86265445,-0.1267554,-0.19567242,1.9572052,-0.43488827,0.6793823,2.4860663,1.1553622,1.3528974,-1.3571497,0.81238973,3.6910188,2.5085757,1.3359803,1.769689,2.0182736,1.446082,-0.19112632,-0.8003173,-0.46419865,-1.5956606,-0.22606085
-0.86265475,-0.12675765,-0.19566868,1.9572016,-0.4348854,0.6793878,2.4860694,1.1553661,1.3528988,-1.3571535,0.8123777,3.6910088,2.5085864,1.3359814,1.7696811,2.0182788,1.4460866,-0.19112602,-0.80031824,-0.4642071,-1.595647,-0.22606084
-0.86265844,-0.12675984,-0.19567773,1.9571933,-0.4348747,0.6793695,2.486071,1.1553515,1.3529133,-1.3571486,0.8123905,3.691012,2.5085857,1.3359807,1.7696992,2.0182695,1.4460741,-0.19112533,-0.8003148,-0.4642117,-1.5956565,-0.226073
-0.86266786,-0.12676257,-0.19568302,1.9571999,-0.43487626,0.6793762,2.4860716,1.1553533,1.3529109,-1.357152,0.8123879,3.6910148,2.5085795,1.3359778,1.7696891,2.0182767,1.4460742,-0.19111848,-0.80031276,-0.46420354,-1.5956517,-0.2260654
-0.8626551,-0.12675476,-0.19567429,1.9571944,-0.43487602,0.6793852,2.486079,1.1553664,1.3528985,-1.3571584,0.812387,3.6910086,2.5085773,1.3359778,1.7696804,2.0182724,1.4460882,-0.19112882,-0.8003207,-0.4642027,-1.5956438,-0.22606799
-0.86266494,-0.12675971,-0.19567505,1.9572023,-0.4348847,0.6793875,2.4860716,1.1553549,1.3529075,-1.357151,0.8123805,3.6910088,2.5085762,1.3359796,1.7696891,2.0182798,1.4460787,-0.19112462,-0.8003125,-0.46420324,-1.595658,-0.22606087
-0.8626662,-0.12676197,-0.19568071,1.9572031,-0.43488273,0.67938256,2.4860704,1.1553493,1.3529086,-1.3571504,0.8123835,3.6910155,2.5085795,1.3359828,1.7696879,2.0182745,1.4460727,-0.19111851,-0.8003113,-0.4642064,-1.5956593,-0.22606105
-0.86265934,-0.12676167,-0.1956732,1.9571904,-0.43487376,0.6793897,2.4860766,1.1553525,1.3529164,-1.3571514,0.81237775,3.6910076,2.5085776,1.3359774,1.769688,2.018276,1.4460707,-0.1911259,-0.8003201,-0.4642135,-1.5956494,-0.22606826
-0.86266726,-0.12676257,-0.19566816,1.9572003,-0.43488133,0.6793808,2.4860668,1.1553627,1.3529054,-1.3571535,0.81237704,3.6910093,2.5085924,1.3359771,1.769697,2.0182748,1.4460856,-0.1911209,-0.8003186,-0.46420914,-1.5956494,-0.22606894
-0.8626531,-0.12675738,-0.19568077,1.9572003,-0.43487695,0.67938465,2.4860737,1.1553566,1.3529056,-1.3571627,0.81237817,3.6910176,2.5085695,1.3359808,1.7696868,2.018269,1.4460797,-0.19112208,-0.8003041,-0.4642049,-1.5956583,-0.22607346
-0.86266476,-0.12676115,-0.19567667,1.9571897,-0.4348803,0.6793793,2.4860659,1.1553618,1.3529167,-1.3571479,0.81238675,3.6910043,2.5085802,1.335986,1.769688,2.0182796,1.4460762,-0.19113153,-0.8003102,-0.46421343,-1.5956669,-0.22606243
-0.8626585,-0.12675697,-0.1956794,1.9572028,-0.43488044,0.6793862,2.4860713,1.1553543,1.3529053,-1.3571551,0.81238,3.6910172,2.508565,1.3359852,1.7696785,2.0182757,1.4460784,-0.19112703,-0.80030763,-0.46420974,-1.5956614,-0.2260647
-0.86266375,-0.12675634,-0.19567597,1.957195,-0.4348734,0.67937857,2.4860685,1.1553546,1.3529159,-1.3571461,0.8123907,3.6910095,2.5085945,1.3359822,1.7696958,2.0182714,1.4460866,-0.19112283,-0.80032736,-0.46420455,-1.5956516,-0.22607002
-0.86266875,-0.12675765,-0.19567601,1.957196,-0.43487084,0.6793786,2.4860764,1.1553588,1.3529065,-1.3571634,0.81237656,3.6910114,2.508582,1.3359753,1.7697002,2.0182693,1.4460789,-0.19112113,-0.80031514,-0.46420038,-1.595648,-0.22607894
-0.86266685,-0.12676114,-0.1956816,1.9572046,-0.434877,0.67938066,2.486075,1.1553534,1.3529081,-1.3571537,0.81238234,3.6910145,2.5085907,1.3359758,1.7696886,2.0182722,1.4460713,-0.1911188,-0.800314,-0.46420407,-1.5956521,-0.2260699
-0.86265725,-0.12675354,-0.19568092,1.9571997,-0.43487835,0.6793826,2.486067,1.1553578,1.3529155,-1.3571521,0.8123865,3.6910143,2.5085726,1.3359796,1.7696844,2.0182755,1.4460863,-0.19112146,-0.80031127,-0.46420497,-1.5956588,-0.22606821
-0.8626658,-0.12675649,-0.19567333,1.9572027,-0.4348792,0.67937785,2.4860654,1.1553601,1.35291,-1.3571506,0.8123777,3.6910098,2.508581,1.335984,1.7696964,2.0182729,1.4460782,-0.1911206,-0.80031437,-0.46421576,-1.5956546,-0.22606316
